candidate,current_weight,season,week,game_id,away_team,home_team,home_current_offense_epa,home_current_defense_epa,away_current_offense_epa,away_current_defense_epa,home_offensive_plays,home_defensive_plays,away_offensive_plays,away_defensive_plays,feature_x,feature_z,training_feature_mean,training_feature_sd,intercept,coefficient,projected_home_margin,actual_home_margin,prediction_error,absolute_error,opening_home_spread,selected_side,ats_result,home_prior_fallback,away_prior_fallback,home_prior_opponent_type,away_prior_opponent_type,prior_opponent_bucket
fixed_prior_25_75,0.25,2023,4,401525846,Oklahoma State,Iowa State,0.07280450071563581,-0.08289270785091578,0.12209648281177685,0.25450623516381393,,,,,0.138858673594629,0.4880593040084986,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,8.10595538543145,7.0,1.10595538543145,1.10595538543145,-2.5,Iowa State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401525846,Oklahoma State,Iowa State,0.07280450071563581,-0.08289270785091578,0.12209648281177685,0.25450623516381393,,,,,0.18860810270261558,0.6714401357400974,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,9.824593696118878,7.0,2.8245936961188782,2.8245936961188782,-2.5,Iowa State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401525846,Oklahoma State,Iowa State,0.07280450071563581,-0.08289270785091578,0.12209648281177685,0.25450623516381393,,,,,0.23835753181060212,0.8548209674716962,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,11.543232006806303,7.0,4.543232006806303,4.543232006806303,-2.5,Iowa State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401525847,BYU,Kansas,0.4449943325036707,0.23135656535269256,0.10913534931259541,0.10363639505338285,,,,,0.20813881289176558,0.7434320750047868,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,10.499299463960902,11.0,-0.5007005360390977,0.5007005360390977,-8.0,Kansas,win,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401525847,BYU,Kansas,0.4449943325036707,0.23135656535269256,0.10913534931259541,0.10363639505338285,,,,,0.08429604432780963,0.2869365873097067,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,6.221040791009768,11.0,-4.778959208990232,4.778959208990232,-8.0,BYU,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401525847,BYU,Kansas,0.4449943325036707,0.23135656535269256,0.10913534931259541,0.10363639505338285,,,,,0.12557696718246167,0.43910174987473366,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,7.647127015326815,11.0,-3.3528729846731853,3.3528729846731853,-8.0,BYU,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401525847,BYU,Kansas,0.4449943325036707,0.23135656535269256,0.10913534931259541,0.10363639505338285,,,,,0.16685789003711363,0.5912669124397603,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,9.07321323964386,11.0,-1.9267867603561406,1.9267867603561406,-8.0,Kansas,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401525848,UCF,Kansas State,0.29809734565036605,0.06467847600375609,0.339718979199385,-0.035618018068921016,,,,,-0.14191812762169603,-0.5469090214817255,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-1.5937291330623897,13.0,-14.59372913306239,14.59372913306239,-7.0,UCF,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401525848,UCF,Kansas State,0.29809734565036605,0.06467847600375609,0.339718979199385,-0.035618018068921016,,,,,0.029787903831865803,0.08601472107899763,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,4.338008559678639,13.0,-8.661991440321362,8.661991440321362,-7.0,UCF,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401525848,UCF,Kansas State,0.29809734565036605,0.06467847600375609,0.339718979199385,-0.035618018068921016,,,,,-0.027447439985988115,-0.12495985977457665,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.360762662098297,13.0,-10.639237337901703,10.639237337901703,-7.0,UCF,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401525848,UCF,Kansas State,0.29809734565036605,0.06467847600375609,0.339718979199385,-0.035618018068921016,,,,,-0.08468278380384206,-0.33593444062815103,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,0.383516764517954,13.0,-12.616483235482047,12.616483235482047,-7.0,UCF,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401525849,SMU,TCU,0.29416411660103853,0.10861298943955751,0.24892674146939345,-0.14315599105910035,,,,,-0.20653160536701276,-0.7850800618827734,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-3.8258592344714066,17.0,-20.825859234471405,20.825859234471405,-6.0,SMU,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401525849,SMU,TCU,0.29416411660103853,0.10861298943955751,0.24892674146939345,-0.14315599105910035,,,,,0.05611037171334979,0.1830416848026862,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,5.247341642371143,17.0,-11.752658357628857,11.752658357628857,-6.0,SMU,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401525849,SMU,TCU,0.29416411660103853,0.10861298943955751,0.24892674146939345,-0.14315599105910035,,,,,-0.031436953980104404,-0.139665564092467,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.2229413500902933,17.0,-14.777058649909707,14.777058649909707,-6.0,SMU,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401525849,SMU,TCU,0.29416411660103853,0.10861298943955751,0.24892674146939345,-0.14315599105910035,,,,,-0.11898427967355857,-0.4623728129876201,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-0.8014589421905565,17.0,-17.801458942190557,17.801458942190557,-6.0,SMU,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401525850,Texas Tech,West Virginia,0.13814487808543185,0.0743659815504121,0.1673032619323944,0.08309607355113012,,,,,-0.02042829184624452,-0.09908665385055436,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.6032453823556256,7.0,-4.396754617644374,4.396754617644374,5.0,West Virginia,win,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401525850,Texas Tech,West Virginia,0.13814487808543185,0.0743659815504121,0.1673032619323944,0.08309607355113012,,,,,-0.06331960278435747,-0.2571878504857352,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,1.1215268682829942,7.0,-5.878473131717006,5.878473131717006,5.0,West Virginia,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401525850,Texas Tech,West Virginia,0.13814487808543185,0.0743659815504121,0.1673032619323944,0.08309607355113012,,,,,-0.049022499138319825,-0.2044874516073416,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,1.615433039640538,7.0,-5.384566960359462,5.384566960359462,5.0,West Virginia,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401525850,Texas Tech,West Virginia,0.13814487808543185,0.0743659815504121,0.1673032619323944,0.08309607355113012,,,,,-0.03472539549228218,-0.15178705272894802,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.1093392109980815,7.0,-4.8906607890019185,4.8906607890019185,5.0,West Virginia,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401526835,New Mexico,Massachusetts,0.11707112384162871,0.2214028277017441,0.34512674725366344,0.3679347073949594,,,,,-0.0815237437188194,-0.32428993719058463,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,0.4926486161284003,-3.0,3.4926486161284003,3.4926486161284003,-1.0,New Mexico,win,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401526835,New Mexico,Massachusetts,0.11707112384162871,0.2214028277017441,0.34512674725366344,0.3679347073949594,,,,,-0.019806321924242615,-0.09679401725846054,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.6247318869289242,-3.0,5.624731886928924,5.624731886928924,-1.0,Massachusetts,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401526835,New Mexico,Massachusetts,0.11707112384162871,0.2214028277017441,0.34512674725366344,0.3679347073949594,,,,,-0.04037879585576823,-0.17262599056916864,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,1.914037463328749,-3.0,4.914037463328749,4.914037463328749,-1.0,Massachusetts,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401526835,New Mexico,Massachusetts,0.11707112384162871,0.2214028277017441,0.34512674725366344,0.3679347073949594,,,,,-0.060951269787293816,-0.24845796387987665,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,1.2033430397285745,-3.0,4.2033430397285745,4.2033430397285745,-1.0,Massachusetts,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531338,Tulsa,Northern Illinois,0.001730979180068135,0.11563150522284632,0.15624772120461475,0.4042358138308952,,,,,0.13408756658350224,0.470472578137097,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,7.941133246951967,-8.0,15.941133246951967,15.941133246951967,-3.0,Northern Illinois,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531338,Tulsa,Northern Illinois,0.001730979180068135,0.11563150522284632,0.15624772120461475,0.4042358138308952,,,,,-0.019889941921329507,-0.09710224802392126,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.621843159699087,-8.0,10.621843159699086,10.621843159699086,-3.0,Tulsa,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531338,Tulsa,Northern Illinois,0.001730979180068135,0.11563150522284632,0.15624772120461475,0.4042358138308952,,,,,0.031435894246947774,0.09208936069641827,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,4.394939855450048,-8.0,12.394939855450048,12.394939855450048,-3.0,Northern Illinois,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531338,Tulsa,Northern Illinois,0.001730979180068135,0.11563150522284632,0.15624772120461475,0.4042358138308952,,,,,0.08276173041522498,0.28128096941675756,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,6.168036551201007,-8.0,14.168036551201007,14.168036551201007,-3.0,Northern Illinois,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531423,Rice,South Florida,0.014307542276456057,0.1708489131007058,0.3943510732327467,0.14023095581791478,,,,,-0.41066148823908166,-1.5375210119306688,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-10.8777077350556,13.0,-23.8777077350556,23.8777077350556,2.0,Rice,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531423,Rice,South Florida,0.014307542276456057,0.1708489131007058,0.3943510732327467,0.14023095581791478,,,,,-0.10230815021029394,-0.40090311281479224,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-0.22536720639717078,13.0,-13.22536720639717,13.22536720639717,2.0,South Florida,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531423,Rice,South Florida,0.014307542276456057,0.1708489131007058,0.3943510732327467,0.14023095581791478,,,,,-0.20509259621988982,-0.7797757458534177,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-3.7761473826166463,13.0,-16.776147382616646,16.776147382616646,2.0,Rice,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531423,Rice,South Florida,0.014307542276456057,0.1708489131007058,0.3943510732327467,0.14023095581791478,,,,,-0.3078770422294858,-1.1586483788920434,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-7.326927558836125,13.0,-20.326927558836125,20.326927558836125,2.0,Rice,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531849,Georgia State,Coastal Carolina,0.18935476330886586,-0.036726245912674794,0.34064101467656055,0.11600626372602524,,,,,0.001446258271005335,-0.018455111616196295,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,3.3589211867745044,-13.0,16.358921186774506,16.358921186774506,-6.5,Georgia State,win,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531849,Georgia State,Coastal Carolina,0.18935476330886586,-0.036726245912674794,0.34064101467656055,0.11600626372602524,,,,,-0.024889175238417632,-0.11552986780058251,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.4491401949240936,-13.0,15.449140194924095,15.449140194924095,-6.5,Georgia State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531849,Georgia State,Coastal Carolina,0.18935476330886586,-0.036726245912674794,0.34064101467656055,0.11600626372602524,,,,,-0.016110697401943333,-0.08317161573912053,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.7524005255408963,-13.0,15.752400525540896,15.752400525540896,-6.5,Georgia State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531849,Georgia State,Coastal Carolina,0.18935476330886586,-0.036726245912674794,0.34064101467656055,0.11600626372602524,,,,,-0.007332219565469006,-0.05081336367765844,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,3.0556608561577003,-13.0,16.0556608561577,16.0556608561577,-6.5,Georgia State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531870,App State,Wyoming,0.0925276817587899,0.14913898214305463,0.27003074389532755,0.2410955197036772,,,,,-0.08554652457591506,-0.33911826613174484,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,0.353678070727816,3.0,-2.646321929272184,2.646321929272184,-1.5,App State,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531870,App State,Wyoming,0.0925276817587899,0.14913898214305463,0.27003074389532755,0.2410955197036772,,,,,-0.09686899891442305,-0.38085391614188646,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-0.037466883472496715,3.0,-3.0374668834724967,3.0374668834724967,-1.5,App State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531870,App State,Wyoming,0.0925276817587899,0.14913898214305463,0.27003074389532755,0.2410955197036772,,,,,-0.09309484080158709,-0.36694203280517274,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,0.09291476792760633,3.0,-2.9070852320723937,2.9070852320723937,-1.5,App State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531870,App State,Wyoming,0.0925276817587899,0.14913898214305463,0.27003074389532755,0.2410955197036772,,,,,-0.08932068268875107,-0.3530301494684588,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,0.2232964193277116,3.0,-2.7767035806722884,2.7767035806722884,-1.5,App State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531871,Georgia Southern,Ball State,0.1579180901102288,0.19857281652277817,0.23178166185319987,0.27834591746414694,,,,,0.005909529198397712,-0.002003096998459039,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,3.51310885373534,-37.0,40.51310885373534,40.51310885373534,7.0,Ball State,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531871,Georgia Southern,Ball State,0.1579180901102288,0.19857281652277817,0.23178166185319987,0.27834591746414694,,,,,-0.017673516032616743,-0.08893230456464356,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.698411564873603,-37.0,39.6984115648736,39.6984115648736,7.0,Ball State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531871,Georgia Southern,Ball State,0.1579180901102288,0.19857281652277817,0.23178166185319987,0.27834591746414694,,,,,-0.009812500955611897,-0.05995590204258195,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,2.9699773278275163,-37.0,39.969977327827515,39.969977327827515,7.0,Ball State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531871,Georgia Southern,Ball State,0.1579180901102288,0.19857281652277817,0.23178166185319987,0.27834591746414694,,,,,-0.0019514858786071065,-0.03097949952052054,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,3.2415430907814278,-37.0,40.24154309078143,40.24154309078143,7.0,Ball State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531872,James Madison,Utah State,0.25950121971434925,0.16170786084480168,0.14803232869665242,0.13016051356733327,,,,,0.07992154374022842,0.2708117880799558,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,6.069919774452519,-7.0,13.069919774452519,13.069919774452519,6.5,Utah State,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531872,James Madison,Utah State,0.25950121971434925,0.16170786084480168,0.14803232869665242,0.13016051356733327,,,,,-0.16692230126392008,-0.6390766350903059,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-2.4575205678410508,-7.0,4.542479432158949,4.542479432158949,6.5,Utah State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531872,James Madison,Utah State,0.25950121971434925,0.16170786084480168,0.14803232869665242,0.13016051356733327,,,,,-0.08464101959587064,-0.3357804940335522,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,0.3849595462568036,-7.0,7.384959546256804,7.384959546256804,6.5,Utah State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531872,James Madison,Utah State,0.25950121971434925,0.16170786084480168,0.14803232869665242,0.13016051356733327,,,,,-0.0023597379278211122,-0.0324843529767982,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,3.227439660354661,-7.0,10.227439660354662,10.227439660354662,6.5,Utah State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531874,Southern Miss,Arkansas State,0.012422853670414825,0.2451386977396401,0.09450262709527882,0.15480601193114474,,,,,-0.17241245923335935,-0.6593138469101298,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-2.6471829617053744,7.0,-9.647182961705374,9.647182961705374,5.0,Arkansas State,win,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531874,Southern Miss,Arkansas State,0.012422853670414825,0.2451386977396401,0.09450262709527882,0.15480601193114474,,,,,-0.12383724667258089,-0.4802612820736673,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-0.969109006815772,7.0,-7.969109006815772,7.969109006815772,5.0,Arkansas State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531874,Southern Miss,Arkansas State,0.012422853670414825,0.2451386977396401,0.09450262709527882,0.15480601193114474,,,,,-0.14002898419284038,-0.5399454703524882,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-1.528466991778973,7.0,-8.528466991778973,8.528466991778973,5.0,Arkansas State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531874,Southern Miss,Arkansas State,0.012422853670414825,0.2451386977396401,0.09450262709527882,0.15480601193114474,,,,,-0.15622072171309986,-0.599629658631309,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,-2.087824976742174,7.0,-9.087824976742175,9.087824976742175,5.0,Arkansas State,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531875,Buffalo,Louisiana,0.25290476080359586,0.07304107667083486,0.1911248865169924,0.325494071984178,,,,,0.3142328695999466,1.1345042281885975,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,14.164413087659803,7.0,7.164413087659803,7.164413087659803,-9.5,Louisiana,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531875,Buffalo,Louisiana,0.25290476080359586,0.07304107667083486,0.1911248865169924,0.325494071984178,,,,,0.05620485834317862,0.18338997094538578,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,5.250605767101481,7.0,-1.7493942328985188,1.7493942328985188,-9.5,Buffalo,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531875,Buffalo,Louisiana,0.25290476080359586,0.07304107667083486,0.1911248865169924,0.325494071984178,,,,,0.14221419542876795,0.5004280566931231,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,8.221874873954256,7.0,1.2218748739542562,1.2218748739542562,-9.5,Buffalo,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531875,Buffalo,Louisiana,0.25290476080359586,0.07304107667083486,0.1911248865169924,0.325494071984178,,,,,0.22822353251435723,0.81746614244086,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,11.193143980807028,7.0,4.193143980807028,4.193143980807028,-9.5,Louisiana,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531876,Central Michigan,South Alabama,0.3517331623763456,0.1742967122106534,0.1461750328532409,0.424732174894254,,,,,0.4559935922067053,1.6570468921872594,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,19.06166343185715,-4.0,23.06166343185715,23.06166343185715,-14.5,South Alabama,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531876,Central Michigan,South Alabama,0.3517331623763456,0.1742967122106534,0.1461750328532409,0.424732174894254,,,,,0.27189078996607147,0.9784275471145005,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,12.701668257864895,-4.0,16.701668257864895,16.701668257864895,-14.5,Central Michigan,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531876,Central Michigan,South Alabama,0.3517331623763456,0.1742967122106534,0.1461750328532409,0.424732174894254,,,,,0.3332583907129494,1.2046339954720868,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,14.821666649195645,-4.0,18.821666649195645,18.821666649195645,-14.5,South Alabama,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531876,Central Michigan,South Alabama,0.3517331623763456,0.1742967122106534,0.1461750328532409,0.424732174894254,,,,,0.39462599145982735,1.4308404438296731,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,16.9416650405264,-4.0,20.9416650405264,20.9416650405264,-14.5,South Alabama,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401531877,Nevada,Texas State,0.3875205263184823,0.12448965723502162,0.06304628951788942,0.5242303072483032,,,,,0.7242148868138745,2.645734500771147,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,28.32760679883453,11.0,17.32760679883453,17.32760679883453,-16.5,Texas State,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401531877,Nevada,Texas State,0.3875205263184823,0.12448965723502162,0.06304628951788942,0.5242303072483032,,,,,0.3057651256158175,1.1032913688142865,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,13.871887334557623,11.0,2.8718873345576235,2.8718873345576235,-16.5,Nevada,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401531877,Nevada,Texas State,0.3875205263184823,0.12448965723502162,0.06304628951788942,0.5242303072483032,,,,,0.44524837934850314,1.6174390794665732,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,18.690460489316592,11.0,7.690460489316592,7.690460489316592,-16.5,Texas State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401531877,Nevada,Texas State,0.3875205263184823,0.12448965723502162,0.06304628951788942,0.5242303072483032,,,,,0.5847316330811888,2.13158679011886,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,23.50903364407556,11.0,12.509033644075561,12.509033644075561,-16.5,Texas State,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401532405,Ohio,Bowling Green,0.2176438665847076,0.10225143900175308,0.03834280233171506,0.031516758956503056,,,,,0.10856638420774252,0.3763992242362516,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,7.059481285281918,-31.0,38.05948128528192,38.05948128528192,9.0,Bowling Green,loss,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401532405,Ohio,Bowling Green,0.2176438665847076,0.10225143900175308,0.03834280233171506,0.031516758956503056,,,,,-5.4551525638907306e-05,-0.023987230350305956,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,3.3070743764730426,-31.0,34.30707437647304,34.30707437647304,9.0,Bowling Green,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_50_50,0.5,2023,4,401532405,Ohio,Bowling Green,0.2176438665847076,0.10225143900175308,0.03834280233171506,0.031516758956503056,,,,,0.03615242705215485,0.10947492117854637,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,4.557876679409333,-31.0,35.55787667940933,35.55787667940933,9.0,Bowling Green,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
fixed_prior_75_25,0.75,2023,4,401532405,Ohio,Bowling Green,0.2176438665847076,0.10225143900175308,0.03834280233171506,0.031516758956503056,,,,,0.0723594056299487,0.24293707270739906,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,5.808678982345626,-31.0,36.808678982345626,36.808678982345626,9.0,Bowling Green,loss,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
current_production,,2023,4,401532406,Western Michigan,Toledo,0.28806727644393193,0.05177867464593399,0.1880739578672541,0.25816569873068596,,,,,0.30638034266142977,1.10555911370187,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,13.893140555005282,18.0,-4.1068594449947184,4.1068594449947184,-20.5,Western Michigan,win,current_production,current_production,FBS,FBS,FBS
fixed_prior_25_75,0.25,2023,4,401532406,Western Michigan,Toledo,0.28806727644393193,0.05177867464593399,0.1880739578672541,0.25816569873068596,,,,,0.23104318664961987,0.8278596390053643,0.006452949855727445,0.2712902359435319,3.308958907482755,34.54589010372228,11.290551442694317,18.0,-6.709448557305683,6.709448557305683,-20.5,Western Michigan,win,fixed_prior_blend,fixed_prior_blend,FBS,FBS,FBS
